ID,duration,wav,wav_format,wav_opts
noise-free-sound-0193_193,4.004,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0193.wav,wav,
noise-free-sound-0194_194,7.882875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0194.wav,wav,
noise-free-sound-0195_195,4.2959375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0195.wav,wav,
noise-free-sound-0196_196,3.628625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0196.wav,wav,
noise-free-sound-0197_197,10.5939375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0197.wav,wav,
noise-free-sound-0198_198,9.134125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0198.wav,wav,
noise-free-sound-0199_199,6.25625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0199.wav,wav,
noise-free-sound-0200_200,8.75875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0200.wav,wav,
noise-free-sound-0201_201,7.0486875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0201.wav,wav,
noise-free-sound-0202_202,10.5521875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0202.wav,wav,
noise-free-sound-0203_203,11.0944375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0203.wav,wav,
noise-free-sound-0204_204,6.381375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0204.wav,wav,
noise-free-sound-0205_205,14.389375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0205.wav,wav,
noise-free-sound-0206_206,2.3356875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0206.wav,wav,
noise-free-sound-0207_207,7.0904375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0207.wav,wav,
noise-free-sound-0208_208,6.4648125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0208.wav,wav,
noise-free-sound-0209_209,9.6763125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0209.wav,wav,
noise-free-sound-0210_210,5.6723125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0210.wav,wav,
noise-free-sound-0211_211,6.2145625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0211.wav,wav,
noise-free-sound-0212_212,9.5511875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0212.wav,wav,
noise-free-sound-0213_213,5.7140625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0213.wav,wav,
noise-free-sound-0214_214,8.25825,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0214.wav,wav,
noise-free-sound-0215_215,6.4375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0215.wav,wav,
noise-free-sound-0216_216,38.4588125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0216.wav,wav,
noise-free-sound-0217_217,4.8381875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0217.wav,wav,
noise-free-sound-0218_218,6.131125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0218.wav,wav,
noise-free-sound-0219_219,6.5899375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0219.wav,wav,
noise-free-sound-0220_220,8.4668125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0220.wav,wav,
noise-free-sound-0221_221,10.9275625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0221.wav,wav,
noise-free-sound-0222_222,1.2095625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0222.wav,wav,
noise-free-sound-0223_223,3.5869375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0223.wav,wav,
noise-free-sound-0224_224,12.8044375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0224.wav,wav,
noise-free-sound-0225_225,12.452,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0225.wav,wav,
noise-free-sound-0226_226,26.1973125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0226.wav,wav,
noise-free-sound-0227_227,31.1654375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0227.wav,wav,
noise-free-sound-0228_228,16.6486875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0228.wav,wav,
noise-free-sound-0229_229,5.3339375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0229.wav,wav,
noise-free-sound-0230_230,41.592,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0230.wav,wav,
noise-free-sound-0231_231,22.33075,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0231.wav,wav,
noise-free-sound-0232_232,44.2890625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0232.wav,wav,
noise-free-sound-0233_233,44.3495,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0233.wav,wav,
noise-free-sound-0234_234,75.0171875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0234.wav,wav,
noise-free-sound-0235_235,200.7829375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0235.wav,wav,
noise-free-sound-0236_236,5.5640625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0236.wav,wav,
noise-free-sound-0237_237,5.302875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0237.wav,wav,
noise-free-sound-0238_238,13.944,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0238.wav,wav,
noise-free-sound-0239_239,37.50525,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0239.wav,wav,
noise-free-sound-0240_240,26.2261875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0240.wav,wav,
noise-free-sound-0241_241,52.6185,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0241.wav,wav,
noise-free-sound-0242_242,23.0038125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0242.wav,wav,
noise-free-sound-0243_243,90.0005625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0243.wav,wav,
noise-free-sound-0244_244,118.8401875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0244.wav,wav,
noise-free-sound-0245_245,29.562875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0245.wav,wav,
noise-free-sound-0246_246,24.7246875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0246.wav,wav,
noise-free-sound-0247_247,77.7345625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0247.wav,wav,
noise-free-sound-0248_248,60.30275,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0248.wav,wav,
noise-free-sound-0249_249,40.684625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0249.wav,wav,
noise-free-sound-0250_250,8.6204375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0250.wav,wav,
noise-free-sound-0251_251,31.973875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0251.wav,wav,
noise-free-sound-0252_252,20.9501875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0252.wav,wav,
noise-free-sound-0253_253,0.9750625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0253.wav,wav,
noise-free-sound-0254_254,64.142125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0254.wav,wav,
noise-free-sound-0255_255,5.5375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0255.wav,wav,
noise-free-sound-0256_256,37.5069375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0256.wav,wav,
noise-free-sound-0257_257,5.0,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0257.wav,wav,
noise-free-sound-0258_258,25.7580625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0258.wav,wav,
noise-free-sound-0259_259,14.7069375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0259.wav,wav,
noise-free-sound-0260_260,14.4,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0260.wav,wav,
noise-free-sound-0261_261,88.0,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0261.wav,wav,
noise-free-sound-0262_262,35.0301875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0262.wav,wav,
noise-free-sound-0263_263,0.9043125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0263.wav,wav,
noise-free-sound-0264_264,29.631375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0264.wav,wav,
noise-free-sound-0265_265,1.3325625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0265.wav,wav,
noise-free-sound-0266_266,34.674625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0266.wav,wav,
noise-free-sound-0267_267,36.1389375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0267.wav,wav,
noise-free-sound-0268_268,22.710875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0268.wav,wav,
noise-free-sound-0269_269,49.125125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0269.wav,wav,
noise-free-sound-0270_270,398.0610625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0270.wav,wav,
noise-free-sound-0271_271,29.6983125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0271.wav,wav,
noise-free-sound-0272_272,41.058125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0272.wav,wav,
noise-free-sound-0273_273,10.6433125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0273.wav,wav,
noise-free-sound-0274_274,3.96775,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0274.wav,wav,
noise-free-sound-0275_275,12.096,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0275.wav,wav,
noise-free-sound-0276_276,2.8715,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0276.wav,wav,
noise-free-sound-0277_277,5.705125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0277.wav,wav,
noise-free-sound-0278_278,37.59825,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0278.wav,wav,
noise-free-sound-0279_279,17.3333125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0279.wav,wav,
noise-free-sound-0280_280,62.10325,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0280.wav,wav,
noise-free-sound-0281_281,0.1,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0281.wav,wav,
noise-free-sound-0282_282,37.72675,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0282.wav,wav,
noise-free-sound-0283_283,22.9636875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0283.wav,wav,
noise-free-sound-0284_284,2.786,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0284.wav,wav,
noise-free-sound-0285_285,4.0925,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0285.wav,wav,
noise-free-sound-0286_286,9.5603125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0286.wav,wav,
noise-free-sound-0287_287,60.6563125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0287.wav,wav,
noise-free-sound-0288_288,59.688,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0288.wav,wav,
noise-free-sound-0289_289,22.2821875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0289.wav,wav,
noise-free-sound-0290_290,44.304,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0290.wav,wav,
noise-free-sound-0291_291,9.090625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0291.wav,wav,
noise-free-sound-0292_292,17.97225,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0292.wav,wav,
noise-free-sound-0293_293,43.0381875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0293.wav,wav,
noise-free-sound-0294_294,6.5875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0294.wav,wav,
noise-free-sound-0295_295,6.8963125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0295.wav,wav,
noise-free-sound-0296_296,1.8616875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0296.wav,wav,
noise-free-sound-0297_297,1.799,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0297.wav,wav,
noise-free-sound-0298_298,32.0,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0298.wav,wav,
noise-free-sound-0299_299,0.212625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0299.wav,wav,
noise-free-sound-0300_300,6.112625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0300.wav,wav,
noise-free-sound-0301_301,180.9495625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0301.wav,wav,
noise-free-sound-0302_302,17.914125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0302.wav,wav,
noise-free-sound-0303_303,8.1955,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0303.wav,wav,
noise-free-sound-0304_304,62.0408125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0304.wav,wav,
noise-free-sound-0305_305,29.5,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0305.wav,wav,
noise-free-sound-0306_306,24.5,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0306.wav,wav,
noise-free-sound-0307_307,10.704,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0307.wav,wav,
noise-free-sound-0308_308,58.28175,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0308.wav,wav,
noise-free-sound-0309_309,3.3729375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0309.wav,wav,
noise-free-sound-0310_310,22.03575,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0310.wav,wav,
noise-free-sound-0311_311,13.746375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0311.wav,wav,
noise-free-sound-0312_312,1.513,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0312.wav,wav,
noise-free-sound-0313_313,2.7875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0313.wav,wav,
noise-free-sound-0314_314,0.6109375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0314.wav,wav,
noise-free-sound-0315_315,2.7838125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0315.wav,wav,
noise-free-sound-0316_316,11.1455625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0316.wav,wav,
noise-free-sound-0317_317,7.256875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0317.wav,wav,
noise-free-sound-0318_318,0.40925,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0318.wav,wav,
noise-free-sound-0319_319,1.515125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0319.wav,wav,
noise-free-sound-0320_320,6.7395625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0320.wav,wav,
noise-free-sound-0321_321,113.0,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0321.wav,wav,
noise-free-sound-0322_322,31.0335,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0322.wav,wav,
noise-free-sound-0323_323,10.73175,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0323.wav,wav,
noise-free-sound-0324_324,36.2056875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0324.wav,wav,
noise-free-sound-0325_325,1.6456875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0325.wav,wav,
noise-free-sound-0326_326,16.0775,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0326.wav,wav,
noise-free-sound-0327_327,5.1596875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0327.wav,wav,
noise-free-sound-0328_328,0.7181875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0328.wav,wav,
noise-free-sound-0329_329,9.69225,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0329.wav,wav,
noise-free-sound-0330_330,8.4288125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0330.wav,wav,
noise-free-sound-0331_331,6.375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0331.wav,wav,
noise-free-sound-0332_332,3.625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0332.wav,wav,
noise-free-sound-0333_333,15.6735,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0333.wav,wav,
noise-free-sound-0334_334,178.1493125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0334.wav,wav,
noise-free-sound-0335_335,34.0375625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0335.wav,wav,
noise-free-sound-0336_336,48.08275,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0336.wav,wav,
noise-free-sound-0337_337,1.4255,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0337.wav,wav,
noise-free-sound-0338_338,9.24,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0338.wav,wav,
noise-free-sound-0339_339,20.328,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0339.wav,wav,
noise-free-sound-0340_340,33.672,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0340.wav,wav,
noise-free-sound-0341_341,23.071875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0341.wav,wav,
noise-free-sound-0342_342,13.806,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0342.wav,wav,
noise-free-sound-0343_343,2.809625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0343.wav,wav,
noise-free-sound-0344_344,20.544,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0344.wav,wav,
noise-free-sound-0345_345,5.9024375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0345.wav,wav,
noise-free-sound-0346_346,18.5469375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0346.wav,wav,
noise-free-sound-0347_347,13.7801875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0347.wav,wav,
noise-free-sound-0348_348,50.1140625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0348.wav,wav,
noise-free-sound-0349_349,1.0,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0349.wav,wav,
noise-free-sound-0350_350,9.0,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0350.wav,wav,
noise-free-sound-0351_351,4.968,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0351.wav,wav,
noise-free-sound-0352_352,10.0,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0352.wav,wav,
noise-free-sound-0353_353,26.0963125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0353.wav,wav,
noise-free-sound-0354_354,0.9999375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0354.wav,wav,
noise-free-sound-0355_355,14.664,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0355.wav,wav,
noise-free-sound-0356_356,24.96,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0356.wav,wav,
noise-free-sound-0357_357,8.1763125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0357.wav,wav,
noise-free-sound-0358_358,21.24625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0358.wav,wav,
noise-free-sound-0359_359,18.3078125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0359.wav,wav,
noise-free-sound-0360_360,13.89375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0360.wav,wav,
noise-free-sound-0361_361,7.7390625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0361.wav,wav,
noise-free-sound-0362_362,12.875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0362.wav,wav,
noise-free-sound-0363_363,4.721875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0363.wav,wav,
noise-free-sound-0364_364,11.8400625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0364.wav,wav,
noise-free-sound-0365_365,10.057125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0365.wav,wav,
noise-free-sound-0366_366,4.049,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0366.wav,wav,
noise-free-sound-0367_367,1.044875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0367.wav,wav,
noise-free-sound-0368_368,1.6456875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0368.wav,wav,
noise-free-sound-0369_369,4.049,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0369.wav,wav,
noise-free-sound-0370_370,72.2546875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0370.wav,wav,
noise-free-sound-0371_371,21.28,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0371.wav,wav,
noise-free-sound-0372_372,22.88875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0372.wav,wav,
noise-free-sound-0373_373,3.234625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0373.wav,wav,
noise-free-sound-0374_374,0.7430625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0374.wav,wav,
noise-free-sound-0375_375,0.75,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0375.wav,wav,
noise-free-sound-0376_376,5.0866875,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0376.wav,wav,
noise-free-sound-0377_377,8.986125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0377.wav,wav,
noise-free-sound-0378_378,22.2824375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0378.wav,wav,
noise-free-sound-0379_379,6.9893125,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0379.wav,wav,
noise-free-sound-0380_380,0.144,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0380.wav,wav,
noise-free-sound-0381_381,44.2775625,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0381.wav,wav,
noise-free-sound-0382_382,60.552,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0382.wav,wav,
noise-free-sound-0383_383,32.904,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0383.wav,wav,
noise-free-sound-0384_384,178.211375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0384.wav,wav,
noise-free-sound-0385_385,8.408375,/home/xiao.luo/voice_data/LibriParty/dataset/noise/pointsource_noises/noise-free-sound-0385.wav,wav,
